Timestamp,Value
2025-03-21T14:37:31.054404,295.189
2025-03-21T14:37:31.525877,295.188
2025-03-21T14:37:39.524625,295.198
2025-03-21T14:37:39.943893,295.198
2025-03-21T14:37:40.379857,295.197
2025-03-21T14:37:48.589225,295.197
2025-03-21T14:37:49.043846,295.197
2025-03-21T14:37:49.472435,295.197
2025-03-21T14:37:49.928483,295.198
2025-03-21T14:38:07.054218,295.213
2025-03-21T14:38:07.493489,295.214
2025-03-21T14:38:31.526920,295.197
2025-03-21T14:38:32.245018,295.197
2025-03-21T14:38:32.815994,295.198
2025-03-21T14:38:33.442244,295.198
2025-03-21T14:38:34.558274,295.198
2025-03-21T14:38:35.123606,295.197
2025-03-21T14:38:35.588843,295.197
2025-03-21T14:38:36.124195,295.197
2025-03-21T14:38:36.705564,295.198
2025-03-21T14:38:37.324011,295.198
2025-03-21T14:38:39.090792,295.198
2025-03-21T14:38:39.605211,295.198
2025-03-21T14:38:40.190188,295.198
2025-03-21T14:38:40.873717,295.197
2025-03-21T14:38:48.605732,295.189
2025-03-21T14:38:56.136787,295.201
2025-03-21T14:38:56.605313,295.197
2025-03-21T14:38:57.054001,295.197
2025-03-21T14:38:57.470258,295.197
2025-03-21T14:38:57.877668,295.197
2025-03-21T14:38:59.605870,295.198
2025-03-21T14:39:00.056792,295.198
2025-03-21T14:39:00.594775,295.198
2025-03-21T14:39:05.171216,295.198
2025-03-21T14:39:05.604530,295.197
2025-03-21T14:39:06.027046,295.197
2025-03-21T14:39:06.521931,295.198
2025-03-21T14:39:06.986936,295.198
2025-03-21T14:39:09.944299,295.189
2025-03-21T14:39:10.344237,295.189
2025-03-21T14:39:10.753950,295.189
2025-03-21T14:39:11.273084,295.189
2025-03-21T14:39:12.940245,295.189
2025-03-21T14:39:13.389523,295.188
2025-03-21T14:39:14.027983,295.187
2025-03-21T14:39:14.819690,295.187
2025-03-21T14:39:17.760646,295.189
2025-03-21T14:39:29.275978,295.198
2025-03-21T14:39:29.646780,295.198
2025-03-21T14:39:30.034891,295.198
2025-03-21T14:39:30.413097,295.198
2025-03-21T14:39:36.955783,295.207
2025-03-21T14:39:37.408408,295.207
2025-03-21T14:39:37.784855,295.207
2025-03-21T14:39:38.986671,295.208
2025-03-21T14:39:39.365677,295.208
2025-03-21T14:39:39.804113,295.207
2025-03-21T14:39:40.206572,295.207
2025-03-21T14:39:40.707853,295.208
2025-03-21T14:39:50.102625,295.202
2025-03-21T14:39:52.257281,295.198
2025-03-21T14:39:52.536324,295.197
2025-03-21T14:39:52.792540,295.197
2025-03-21T14:39:53.076726,295.197
2025-03-21T14:39:53.355110,295.197
2025-03-21T14:39:53.623197,295.197
2025-03-21T14:39:53.843913,295.197
2025-03-21T14:39:54.059631,295.197
2025-03-21T14:39:54.273841,295.197
2025-03-21T14:40:03.542053,295.198
2025-03-21T14:40:03.770164,295.198
2025-03-21T14:40:13.764653,295.198
2025-03-21T14:40:13.997104,295.198
2025-03-21T14:40:14.236772,295.198
2025-03-21T14:40:14.469241,295.198
2025-03-21T14:40:14.703945,295.198
2025-03-21T14:40:14.924239,295.198
2025-03-21T14:40:15.152809,295.198
2025-03-21T14:40:15.373391,295.198
2025-03-21T14:40:16.076515,295.198
2025-03-21T14:40:16.301493,295.198
2025-03-21T14:40:16.511514,295.198
2025-03-21T14:40:16.722546,295.198
2025-03-21T14:40:16.932738,295.198
2025-03-21T14:40:17.155148,295.198
2025-03-21T14:40:17.370405,295.198
2025-03-21T14:40:17.585671,295.198
2025-03-21T14:40:17.802659,295.198
2025-03-21T14:40:18.011367,295.197
2025-03-21T14:40:20.186471,295.204
2025-03-21T14:40:22.657243,295.208
2025-03-21T14:40:22.920197,295.208
2025-03-21T14:40:23.157294,295.208
2025-03-21T14:40:23.403458,295.208
2025-03-21T14:40:23.621134,295.207
2025-03-21T14:40:23.874681,295.207
2025-03-21T14:40:24.122683,295.207
2025-03-21T14:40:24.355209,295.207
2025-03-21T14:40:24.586321,295.207
2025-03-21T14:40:24.787994,295.207
2025-03-21T14:40:25.004094,295.208
2025-03-21T14:40:25.220725,295.208
2025-03-21T14:40:25.438429,295.208
2025-03-21T14:40:25.652493,295.208
2025-03-21T14:40:25.872533,295.208
2025-03-21T14:40:26.112175,295.208
2025-03-21T14:40:26.352026,295.208
2025-03-21T14:40:26.999191,295.207
2025-03-21T14:40:27.218325,295.208
2025-03-21T14:40:27.415978,295.208
2025-03-21T14:40:27.653686,295.208
2025-03-21T14:40:27.874684,295.208
2025-03-21T14:40:28.086740,295.208
2025-03-21T14:40:28.322332,295.208
2025-03-21T14:40:28.574059,295.208
2025-03-21T14:40:28.823302,295.208
2025-03-21T14:40:29.110555,295.208
2025-03-21T14:40:29.378762,295.208
2025-03-21T14:40:29.675947,295.208
2025-03-21T14:40:29.921074,295.208
2025-03-21T14:40:30.126740,295.208
2025-03-21T14:40:30.403059,295.208
2025-03-21T14:40:30.632595,295.208
2025-03-21T14:40:30.846936,295.208
2025-03-21T14:40:31.056624,295.208
2025-03-21T14:40:31.249103,295.208
2025-03-21T14:40:31.474103,295.208
2025-03-21T14:40:31.700165,295.208
2025-03-21T14:40:31.917484,295.208
2025-03-21T14:40:32.152983,295.208
2025-03-21T14:40:32.396487,295.208
2025-03-21T14:40:32.621775,295.208
2025-03-21T14:40:32.856512,295.208
2025-03-21T14:40:33.088745,295.208
2025-03-21T14:40:33.314223,295.208
2025-03-21T14:40:33.536738,295.209
2025-03-21T14:40:35.000869,295.210
2025-03-21T14:40:35.753992,295.208
2025-03-21T14:40:35.990773,295.209
2025-03-21T14:40:36.220053,295.211
2025-03-21T14:40:36.724659,295.210
2025-03-21T14:40:39.289518,295.207
2025-03-21T14:40:39.607074,295.206
2025-03-21T14:40:53.766962,295.207
2025-03-21T14:40:54.055920,295.207
2025-03-21T14:40:54.353691,295.208
2025-03-21T14:40:56.902560,295.207
2025-03-21T14:40:57.104815,295.207
2025-03-21T14:40:57.321410,295.207
2025-03-21T14:40:57.536839,295.207
2025-03-21T14:40:57.763083,295.207
2025-03-21T14:40:57.981857,295.207
2025-03-21T14:40:58.217862,295.206
2025-03-21T14:40:58.688059,295.209
2025-03-21T14:41:02.116202,295.208
2025-03-21T14:41:02.336825,295.208
2025-03-21T14:41:02.571065,295.208
2025-03-21T14:41:02.809148,295.208
2025-03-21T14:41:03.085968,295.208
2025-03-21T14:41:03.355266,295.208
2025-03-21T14:41:03.633379,295.208
2025-03-21T14:41:03.884251,295.208
2025-03-21T14:41:04.121166,295.208
2025-03-21T14:41:04.353236,295.208
2025-03-21T14:41:04.603493,295.208
2025-03-21T14:41:07.221786,295.213
2025-03-21T14:41:07.470051,295.213
2025-03-21T14:41:08.138016,295.212
2025-03-21T14:41:08.597604,295.210
2025-03-21T14:41:08.819121,295.209
2025-03-21T14:41:09.030126,295.209
2025-03-21T14:41:09.237946,295.209
2025-03-21T14:41:09.455353,295.209
2025-03-21T14:41:09.690003,295.209
2025-03-21T14:41:09.904169,295.209
2025-03-21T14:41:10.141175,295.209
2025-03-21T14:41:10.432009,295.209
2025-03-21T14:41:13.195224,295.211
2025-03-21T14:41:13.731581,295.213
2025-03-21T14:41:13.977261,295.213
2025-03-21T14:41:16.125478,295.215
2025-03-21T14:41:18.132900,295.214
2025-03-21T14:41:19.972066,295.219
2025-03-21T14:41:20.199471,295.219
2025-03-21T14:41:20.457287,295.219
2025-03-21T14:41:20.708053,295.219
2025-03-21T14:41:20.970840,295.219
2025-03-21T14:41:23.132101,295.217
2025-03-21T14:41:24.643151,295.217
2025-03-21T14:41:28.135458,295.217
2025-03-21T14:41:28.442398,295.217
2025-03-21T14:41:28.685447,295.217
2025-03-21T14:41:28.921900,295.217
2025-03-21T14:41:29.388727,295.215
2025-03-21T14:41:29.837139,295.217
2025-03-21T14:41:30.040805,295.217
2025-03-21T14:41:30.732582,295.217
2025-03-21T14:41:30.998282,295.217
2025-03-21T14:41:31.256635,295.217
2025-03-21T14:41:31.501886,295.217
2025-03-21T14:41:31.936146,295.219
2025-03-21T14:41:32.170656,295.219
2025-03-21T14:41:32.382070,295.219
2025-03-21T14:41:32.608019,295.219
2025-03-21T14:41:32.832853,295.219
2025-03-21T14:41:33.062893,295.219
2025-03-21T14:41:33.280603,295.219
2025-03-21T14:41:33.486366,295.219
2025-03-21T14:41:33.691736,295.216
2025-03-21T14:41:33.931707,295.216
2025-03-21T14:41:35.389099,295.215
2025-03-21T14:41:39.545276,295.214
2025-03-21T14:41:39.987550,295.210
2025-03-21T14:41:42.543448,295.213
2025-03-21T14:41:44.270897,295.211
2025-03-21T14:41:45.432354,295.209
2025-03-21T14:41:45.691487,295.209
2025-03-21T14:41:45.919433,295.209
2025-03-21T14:41:46.169567,295.209
2025-03-21T14:41:46.426637,295.209
2025-03-21T14:41:46.724396,295.207
2025-03-21T14:41:48.275600,295.204
2025-03-21T14:41:49.554891,295.203
2025-03-21T14:41:49.785445,295.203
2025-03-21T14:41:49.979699,295.203
2025-03-21T14:41:50.199323,295.203
2025-03-21T14:41:50.404321,295.203
2025-03-21T14:41:51.623294,295.201
2025-03-21T14:41:51.895434,295.197
2025-03-21T14:41:52.136973,295.198
2025-03-21T14:41:53.222862,295.200
2025-03-21T14:41:55.816024,295.198
2025-03-21T14:41:56.089400,295.198
2025-03-21T14:41:56.676742,295.198
2025-03-21T14:41:56.999131,295.197
2025-03-21T14:41:58.790712,295.198
2025-03-21T14:41:59.044206,295.198
2025-03-21T14:41:59.268332,295.198
2025-03-21T14:41:59.503761,295.198
2025-03-21T14:41:59.717964,295.198
2025-03-21T14:41:59.945219,295.198
2025-03-21T14:42:00.179187,295.197
2025-03-21T14:42:00.418126,295.197
2025-03-21T14:42:02.183957,295.203
2025-03-21T14:42:13.225275,295.215
2025-03-21T14:42:13.484206,295.217
2025-03-21T14:42:13.724953,295.217
2025-03-21T14:42:13.967695,295.217
2025-03-21T14:42:14.250752,295.189
2025-03-21T14:42:14.523317,295.189
2025-03-21T14:42:14.807365,295.217
2025-03-21T14:42:15.069592,295.217
2025-03-21T14:42:19.943413,295.227
2025-03-21T14:42:21.845416,295.227
2025-03-21T14:42:22.101880,295.227
2025-03-21T14:42:22.358451,295.227
2025-03-21T14:42:22.638362,295.227
2025-03-21T14:42:22.923237,295.227
2025-03-21T14:42:29.081194,295.233
2025-03-21T14:42:31.468936,295.228
2025-03-21T14:42:33.852154,295.231
2025-03-21T14:42:34.080060,295.231
2025-03-21T14:42:36.781622,295.233
2025-03-21T14:42:39.098050,295.232
2025-03-21T14:42:39.325337,295.232
2025-03-21T14:42:39.572627,295.232
2025-03-21T14:42:45.334481,295.233
2025-03-21T14:42:46.039837,295.232
2025-03-21T14:42:46.278611,295.230
2025-03-21T14:42:59.735221,295.207
2025-03-21T14:43:01.770899,295.207
2025-03-21T14:43:02.020086,295.207
2025-03-21T14:43:02.747399,295.207
2025-03-21T14:43:03.000901,295.208
2025-03-21T14:43:08.359687,295.208
2025-03-21T14:43:22.319290,295.207
2025-03-21T14:43:22.603095,295.207
2025-03-21T14:43:22.853449,295.208
2025-03-21T14:43:23.124774,295.208
2025-03-21T14:43:23.417153,295.208
2025-03-21T14:43:23.681727,295.208
2025-03-21T14:43:23.991313,295.207
2025-03-21T14:43:24.306721,295.207
2025-03-21T14:43:24.607776,295.207
2025-03-21T14:43:28.538821,295.207
2025-03-21T14:43:28.826725,295.207
2025-03-21T14:43:29.097299,295.207
2025-03-21T14:43:29.407926,295.207
2025-03-21T14:43:29.668761,295.207
2025-03-21T14:43:29.927507,295.207
2025-03-21T14:43:30.159810,295.207
2025-03-21T14:43:31.394849,295.198
2025-03-21T14:43:31.652606,295.197
2025-03-21T14:43:31.889622,295.197
2025-03-21T14:43:32.113394,295.197
2025-03-21T14:43:32.367601,295.197
2025-03-21T14:43:32.606111,295.197
2025-03-21T14:43:43.528895,295.197
2025-03-21T14:43:43.773995,295.197
2025-03-21T14:43:44.032108,295.198
2025-03-21T14:43:51.019337,295.198
2025-03-21T14:43:51.257688,295.198
2025-03-21T14:43:51.501252,295.197
2025-03-21T14:43:51.779432,295.197
2025-03-21T14:43:57.270946,295.198
2025-03-21T14:43:57.810960,295.198
2025-03-21T14:44:06.335886,295.217
2025-03-21T14:44:06.568789,295.217
2025-03-21T14:44:13.917083,295.207
2025-03-21T14:44:14.175206,295.207
2025-03-21T14:44:14.423493,295.207
2025-03-21T14:44:14.657131,295.207
2025-03-21T14:44:14.949835,295.207
2025-03-21T14:44:15.241202,295.207
