Timestamp (IST),Open,High,Low,Close,Volume,price_change_pct,momentum_3,momentum_5,ema_9,ema_21,atr_5,macd,macd_signal,rsi,bb_upper,bb_lower,candle_body_size,wick_size,buy_pressure,sell_pressure,pivot_point,support_1,resistance_1,support_2,resistance_2,fib_23,fib_38,fib_50,fib_61,donchian_high,donchian_low,donchian_mid,choppiness_index,msb_high,msb_low,breakout_signal,range_expansion,range_contraction,breakout_strength
2025-03-21 00:58:15,0.16309,0.16309,0.16309,0.16309,1,-0.06744742166902018,-0.00015000000000001124,-9.000000000000674e-05,0.1629853241856,0.1630249768434009,0.0,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,0.0,0.0,0.0,0.0,0.16309,0.16309,0.16309,0.16309,0.16309,0.16309,0.16309,0.16309,0.16309,0.16309,0.16309,0.16309,-inf,0.16309,0.16309,0,0.0,0.0,0.0
2025-03-21 00:58:20,0.16309,0.16309,0.16298,0.16298,3,-0.06744742166902018,-0.00015000000000001124,-9.000000000000674e-05,0.1629853241856,0.1630249768434009,0.0,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,0.00010999999999999899,0.00010999999999999899,0.0,0.00010999999999999899,0.16301666666666667,0.16294333333333333,0.16305333333333333,0.16290666666666667,0.16312666666666667,0.16300596,0.16302202000000002,0.163035,0.16304798,0.16309,0.16298,0.163035,-inf,0.16309,0.16298,0,0.00010999999999999899,0.00010999999999999899,-5.4999999999999494e-05
2025-03-21 00:58:25,0.16299,0.163,0.16288,0.16299,11,0.006135722174493985,-0.00015000000000001124,-9.000000000000674e-05,0.1629853241856,0.1630249768434009,0.0,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,0.0,0.00012000000000000899,0.00010999999999999899,1.0000000000010001e-05,0.16295666666666667,0.16291333333333333,0.16303333333333334,0.16283666666666666,0.16307666666666668,0.16292956,0.16296022000000002,0.162985,0.16300978,0.16309,0.16288,0.162985,-inf,0.16309,0.16288,0,0.00012000000000000899,0.0,5.0000000000050004e-06
2025-03-21 00:58:35,0.16304,0.16304,0.16294,0.16294,4,-0.030676728633660666,-0.00015000000000001124,-9.000000000000674e-05,0.1629853241856,0.1630249768434009,0.0,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,9.999999999998899e-05,9.999999999998899e-05,0.0,9.999999999998899e-05,0.16297333333333333,0.16290666666666667,0.16300666666666666,0.16287333333333334,0.16307333333333332,0.16292956,0.16296022000000002,0.162985,0.16300978,0.16309,0.16288,0.162985,-inf,0.16309,0.16288,0,9.999999999998899e-05,9.999999999998899e-05,-4.499999999998949e-05
2025-03-21 00:58:40,0.16299,0.16309,0.16299,0.163,6,0.03682337056585272,1.9999999999992246e-05,-9.000000000000674e-05,0.1629853241856,0.1630249768434009,9.600000000000164e-05,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,1.0000000000010001e-05,0.00010000000000001674,1.0000000000010001e-05,9.000000000000674e-05,0.16302666666666668,0.16296333333333335,0.16306333333333337,0.16292666666666666,0.1631266666666667,0.16292956,0.16296022000000002,0.162985,0.16300978,0.16309,0.16288,0.162985,-23.014228561682533,0.16309,0.16288,0,0.00010000000000001674,-1.0000000000010001e-05,1.5000000000015001e-05
2025-03-21 00:58:45,0.163,0.163,0.163,0.163,1,0.0,1.0000000000010001e-05,-9.000000000000674e-05,0.1629853241856,0.1630249768434009,7.680000000000131e-05,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,0.0,0.0,0.0,0.0,0.163,0.163,0.163,0.163,0.163,0.16292956,0.16296022000000002,0.162985,0.16300978,0.16309,0.16288,0.162985,-5.732471611285571,0.16309,0.16288,0,0.0,0.0,1.5000000000015001e-05
2025-03-21 00:58:50,0.16304,0.16304,0.16304,0.16304,3,0.024539877300600033,9.999999999998899e-05,5.999999999997674e-05,0.1629853241856,0.1630249768434009,6.943999999999795e-05,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,0.0,0.0,0.0,0.0,0.16304,0.16304,0.16304,0.16304,0.16304,0.16292956,0.16296022000000002,0.162985,0.16300978,0.16309,0.16288,0.162985,4.199151754660816,0.16309,0.16288,0,0.0,0.0,5.4999999999999494e-05
2025-03-21 00:58:55,0.163,0.163,0.16294,0.16294,5,-0.06133464180568815,-6.0000000000004494e-05,-4.999999999999449e-05,0.1629853241856,0.1630249768434009,7.555199999999616e-05,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,6.0000000000004494e-05,6.0000000000004494e-05,0.0,6.0000000000004494e-05,0.16296,0.16291999999999998,0.16297999999999999,0.1629,0.16302,0.16292956,0.16296022000000002,0.162985,0.16300978,0.16309,0.16288,0.162985,12.180697075596747,0.16309,0.16288,0,6.0000000000004494e-05,6.0000000000004494e-05,-4.499999999998949e-05
2025-03-21 00:59:00,0.1629,0.1629,0.1629,0.1629,1,-0.02454891371057588,-0.00010000000000001674,-4.000000000001225e-05,0.1629853241856,0.1630249768434009,6.844159999999938e-05,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,0.0,0.0,0.0,0.0,0.1629,0.1629,0.1629,0.1629,0.1629,0.16292956,0.16296022000000002,0.162985,0.16300978,0.16309,0.16288,0.162985,17.91530360252908,0.16309,0.16288,0,0.0,0.0,-8.500000000000174e-05
2025-03-21 00:59:10,0.16287,0.16289,0.16286,0.16289,7,-0.006138735420491148,-0.00014999999999998348,-0.00010999999999999899,0.16296625934848,0.1630249768434009,6.27532799999964e-05,3.526350648949683e-05,,21.8865838802529,0.16314059418732565,0.16280340581267436,2.0000000000020002e-05,3.0000000000002247e-05,3.0000000000002247e-05,0.0,0.16288,0.16287,0.1629,0.16285,0.16291,0.16291428,0.16294786,0.162975,0.16300214000000002,0.16309,0.16286,0.162975,19.667025545433276,0.16309,0.16286,0,3.0000000000002247e-05,-2.0000000000020002e-05,-8.500000000000174e-05
